,PostalCode,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
1006,M6H,"Dufferin, Dovercourt Village",43.6602019,-79.4357191,Dueling Grounds,43.65900814175908,-79.43931321856044,Toy / Game Store
1007,M6H,"Dufferin, Dovercourt Village",43.6602019,-79.4357191,Mazz Sushi,43.66104944385259,-79.4298421488191,Sushi Restaurant
1008,M6H,"Dufferin, Dovercourt Village",43.6602019,-79.4357191,Starbucks,43.656013,-79.435246,Coffee Shop
1009,M6H,"Dufferin, Dovercourt Village",43.6602019,-79.4357191,Cinnabon,43.65681083444236,-79.43608177691732,Bakery
1010,M6H,"Dufferin, Dovercourt Village",43.6602019,-79.4357191,Pho Jade,43.659328223730505,-79.43843399689416,Vietnamese Restaurant
1011,M6H,"Dufferin, Dovercourt Village",43.6602019,-79.4357191,Starbucks,43.660279,-79.433934,Coffee Shop
1012,M6H,"Dufferin, Dovercourt Village",43.6602019,-79.4357191,The Beer Store,43.656962,-79.4342219,Beer Store
1013,M6H,"Dufferin, Dovercourt Village",43.6602019,-79.4357191,Courense Bakery,43.6609056002195,-79.43086315273435,Bakery
1014,M6H,"Dufferin, Dovercourt Village",43.6602019,-79.4357191,Jerk King,43.66003564972973,-79.43473840112199,African Restaurant
1015,M6H,"Dufferin, Dovercourt Village",43.6602019,-79.4357191,Taco Bell,43.65798774461666,-79.43489238105826,Restaurant
1016,M6H,"Dufferin, Dovercourt Village",43.6602019,-79.4357191,A&W,43.659872,-79.434761,Fast Food Restaurant
1017,M6H,"Dufferin, Dovercourt Village",43.6602019,-79.4357191,Latin World,43.65875337351278,-79.44081672831604,Mexican Restaurant
1018,M6H,"Dufferin, Dovercourt Village",43.6602019,-79.4357191,Subway,43.6591305507789,-79.4382070363884,Sandwich Place
1019,M6H,"Dufferin, Dovercourt Village",43.6602019,-79.4357191,Nuthouse,43.65889010544863,-79.44047496145996,Grocery Store
1020,M6H,"Dufferin, Dovercourt Village",43.6602019,-79.4357191,Thai Express,43.656224,-79.435577,Restaurant
1021,M6H,"Dufferin, Dovercourt Village",43.6602019,-79.4357191,Winners,43.6571870151854,-79.4366750121116,Department Store
1022,M6H,"Dufferin, Dovercourt Village",43.6602019,-79.4357191,Eyesore Cinema,43.659873,-79.437592,Video Store
1023,M6H,"Dufferin, Dovercourt Village",43.6602019,-79.4357191,Earth Echoes Reptile Centre,43.65934523025795,-79.43791550658216,Pet Store
1024,M6H,"Dufferin, Dovercourt Village",43.6602019,-79.4357191,Hermits Park,43.659769943770435,-79.43913982456192,Park
1025,M6H,"Dufferin, Dovercourt Village",43.6602019,-79.4357191,Duffy's Tavern,43.6590848862044,-79.43973840358635,Bar
1026,M6H,"Dufferin, Dovercourt Village",43.6602019,-79.4357191,Salvation Army Thrift Store,43.65869770122747,-79.44054007530212,Thrift / Vintage Store
1027,M6H,"Dufferin, Dovercourt Village",43.6602019,-79.4357191,Galaxy T&T Fresh Fruit & Vegetable,43.658566,-79.440704,Vietnamese Restaurant
1028,M6H,"Dufferin, Dovercourt Village",43.6602019,-79.4357191,Emerson Ave Exit,43.659483,-79.441105,Metro Station
1029,M1J,Scarborough Village,43.7437422,-79.2116324,The Olde Stone Cottage Pub,43.74691186455061,-79.20902792003808,Pub
1030,M1J,Scarborough Village,43.7437422,-79.2116324,GoodLife Fitness Scarborough Kingston and Eglinton,43.741417,-79.215242,Gym
1031,M1J,Scarborough Village,43.7437422,-79.2116324,Starbucks,43.74159080489875,-79.21205086785514,Coffee Shop
1032,M1J,Scarborough Village,43.7437422,-79.2116324,Starbucks,43.742814,-79.216416,Coffee Shop
1033,M1J,Scarborough Village,43.7437422,-79.2116324,Tim Hortons,43.74418107087957,-79.21598687767982,Coffee Shop
1034,M1J,Scarborough Village,43.7437422,-79.2116324,McDonald's,43.743260826143874,-79.21506393214176,Fast Food Restaurant
1035,M1J,Scarborough Village,43.7437422,-79.2116324,Markington Square,43.74270175812357,-79.21371944893411,Shopping Mall
1036,M1J,Scarborough Village,43.7437422,-79.2116324,Metro Pharmacy,43.742951088631926,-79.21676599653438,Pharmacy
1037,M1J,Scarborough Village,43.7437422,-79.2116324,Dollarama,43.743592,-79.214634,Discount Store
1038,M1J,Scarborough Village,43.7437422,-79.2116324,Phoenix Pan Asian Cuisine,43.74613,-79.209647,Chinese Restaurant
1039,M2J,"Fairview, Henry Farm, Oriole",43.7777585,-79.34429375180316,The LEGO Store,43.77820727238842,-79.34348299621146,Toy / Game Store
1040,M2J,"Fairview, Henry Farm, Oriole",43.7777585,-79.34429375180316,Moxie's Classic Grill,43.777778810576905,-79.34318499889385,American Restaurant
1041,M2J,"Fairview, Henry Farm, Oriole",43.7777585,-79.34429375180316,CF Fairview Mall,43.777993908591895,-79.34366510981064,Shopping Mall
1042,M2J,"Fairview, Henry Farm, Oriole",43.7777585,-79.34429375180316,New York Fries - Fairview Mall,43.77860499015611,-79.34357713182652,Restaurant
1043,M2J,"Fairview, Henry Farm, Oriole",43.7777585,-79.34429375180316,Apple Fairview,43.7778832,-79.3437891,Electronics Store
1044,M2J,"Fairview, Henry Farm, Oriole",43.7777585,-79.34429375180316,SilverCity,43.77868093228815,-79.3440850072426,Movie Theater
1045,M2J,"Fairview, Henry Farm, Oriole",43.7777585,-79.34429375180316,De Berardini's,43.77806925637981,-79.34264197549473,Salon / Barbershop
1046,M2J,"Fairview, Henry Farm, Oriole",43.7777585,-79.34429375180316,Shoppers Drug Mart,43.77817,-79.345014,Pharmacy
1047,M2J,"Fairview, Henry Farm, Oriole",43.7777585,-79.34429375180316,Hudson's Bay,43.777830351654046,-79.34304327486974,Department Store
1048,M2J,"Fairview, Henry Farm, Oriole",43.7777585,-79.34429375180316,Hero Certified Burgers,43.7772948385197,-79.34458372068603,Burger Joint
1049,M2J,"Fairview, Henry Farm, Oriole",43.7777585,-79.34429375180316,Purdys Chocolatier,43.77816,-79.344154,Chocolate Shop
1050,M2J,"Fairview, Henry Farm, Oriole",43.7777585,-79.34429375180316,Michel's Baguette,43.77708227220403,-79.34455653003414,Bakery
1051,M2J,"Fairview, Henry Farm, Oriole",43.7777585,-79.34429375180316,H&M,43.77754859086118,-79.34560423018411,Clothing Store
1052,M2J,"Fairview, Henry Farm, Oriole",43.7777585,-79.34429375180316,Ten Ren's Tea Time,43.777158444629066,-79.34453087278449,Juice Bar
1053,M2J,"Fairview, Henry Farm, Oriole",43.7777585,-79.34429375180316,Starbucks,43.77799,-79.344091,Coffee Shop
1054,M2J,"Fairview, Henry Farm, Oriole",43.7777585,-79.34429375180316,Booster Juice,43.77742786,-79.3449699,Juice Bar
1055,M2J,"Fairview, Henry Farm, Oriole",43.7777585,-79.34429375180316,Old Navy,43.7779901,-79.3440914,Clothing Store
1056,M2J,"Fairview, Henry Farm, Oriole",43.7777585,-79.34429375180316,Aroma Espresso Bar,43.777700197902725,-79.34465166972005,Coffee Shop
1057,M2J,"Fairview, Henry Farm, Oriole",43.7777585,-79.34429375180316,TD Canada Trust,43.777763,-79.345974,Bank
1058,M2J,"Fairview, Henry Farm, Oriole",43.7777585,-79.34429375180316,Fairview Library Theatre,43.779018057023805,-79.34652599431665,Theater
1059,M2J,"Fairview, Henry Farm, Oriole",43.7777585,-79.34429375180316,Fairview Mall Food Garden,43.77836930887007,-79.34321606591291,Food Court
1060,M2J,"Fairview, Henry Farm, Oriole",43.7777585,-79.34429375180316,EB Games,43.7781866230844,-79.3433096596408,Video Game Store
1061,M2J,"Fairview, Henry Farm, Oriole",43.7777585,-79.34429375180316,Tommy Hilfiger,43.77742747193735,-79.34589327979445,Clothing Store
1062,M2J,"Fairview, Henry Farm, Oriole",43.7777585,-79.34429375180316,Thai Express,43.77799,-79.344091,Restaurant
1063,M2J,"Fairview, Henry Farm, Oriole",43.7777585,-79.34429375180316,RBC Royal Bank,43.777303882018465,-79.3446527392512,Bank
1064,M2J,"Fairview, Henry Farm, Oriole",43.7777585,-79.34429375180316,Tim Hortons,43.7749925,-79.3463027,Coffee Shop
1065,M2J,"Fairview, Henry Farm, Oriole",43.7777585,-79.34429375180316,LCBO,43.77895496200283,-79.34504796258686,Liquor Store
1066,M2J,"Fairview, Henry Farm, Oriole",43.7777585,-79.34429375180316,Heart Sushi,43.777203,-79.343805,Japanese Restaurant
1067,M2J,"Fairview, Henry Farm, Oriole",43.7777585,-79.34429375180316,Tim Hortons,43.777964,-79.344715,Coffee Shop
1068,M2J,"Fairview, Henry Farm, Oriole",43.7777585,-79.34429375180316,Zara,43.777961241763556,-79.34469070057258,Clothing Store
1069,M2J,"Fairview, Henry Farm, Oriole",43.7777585,-79.34429375180316,Bourbon St. Grill,43.77827649168577,-79.34324149162853,Fast Food Restaurant
1070,M2J,"Fairview, Henry Farm, Oriole",43.7777585,-79.34429375180316,Spring Rolls,43.777350695180374,-79.34397727347279,Asian Restaurant
1071,M2J,"Fairview, Henry Farm, Oriole",43.7777585,-79.34429375180316,KFC,43.7776,-79.3442,Fast Food Restaurant
1072,M2J,"Fairview, Henry Farm, Oriole",43.7777585,-79.34429375180316,Tim Hortons,43.77524918178477,-79.34773966670036,Coffee Shop
1073,M2J,"Fairview, Henry Farm, Oriole",43.7777585,-79.34429375180316,SEPHORA,43.7784228,-79.3437426,Cosmetics Shop
1074,M2J,"Fairview, Henry Farm, Oriole",43.7777585,-79.34429375180316,Hollister Co.,43.778088689883695,-79.34370423838938,Clothing Store
1075,M2J,"Fairview, Henry Farm, Oriole",43.7777585,-79.34429375180316,McDonald's,43.7784074,-79.3435742,Fast Food Restaurant
1076,M2J,"Fairview, Henry Farm, Oriole",43.7777585,-79.34429375180316,SportChek,43.777760996766865,-79.34315772052062,Sporting Goods Shop
1077,M2J,"Fairview, Henry Farm, Oriole",43.7777585,-79.34429375180316,Z•teca,43.777216678163484,-79.3444011179068,Burrito Place
1078,M2J,"Fairview, Henry Farm, Oriole",43.7777585,-79.34429375180316,St. Louis Bar & Grill,43.77721460733997,-79.34508093497027,Bar
1079,M2J,"Fairview, Henry Farm, Oriole",43.7777585,-79.34429375180316,Bath & Body Works,43.778348810835624,-79.34386521577835,Distribution Center
1080,M2J,"Fairview, Henry Farm, Oriole",43.7777585,-79.34429375180316,Hallmark,43.77792978677985,-79.34441786796201,Gift Shop
1081,M2J,"Fairview, Henry Farm, Oriole",43.7777585,-79.34429375180316,Foot Locker,43.7783673,-79.3437077,Shoe Store
1082,M2J,"Fairview, Henry Farm, Oriole",43.7777585,-79.34429375180316,Mr Sub,43.77825560280745,-79.34325028086052,Sandwich Place
1083,M2J,"Fairview, Henry Farm, Oriole",43.7777585,-79.34429375180316,Baskin-Robbins,43.77779,-79.344649,Ice Cream Shop
1084,M2J,"Fairview, Henry Farm, Oriole",43.7777585,-79.34429375180316,Yoi,43.778244,-79.34301,Japanese Restaurant
1085,M2J,"Fairview, Henry Farm, Oriole",43.7777585,-79.34429375180316,Call It Spring,43.77799,-79.344091,Shoe Store
1086,M2J,"Fairview, Henry Farm, Oriole",43.7777585,-79.34429375180316,Manchu Wok,43.77822514623288,-79.34330206344342,Chinese Restaurant
1087,M2J,"Fairview, Henry Farm, Oriole",43.7777585,-79.34429375180316,Teriyaki Experience,43.77832992258357,-79.34310953832035,Japanese Restaurant
1088,M2J,"Fairview, Henry Farm, Oriole",43.7777585,-79.34429375180316,Taco Bell,43.77861083632695,-79.34318593865498,Restaurant
1089,M2J,"Fairview, Henry Farm, Oriole",43.7777585,-79.34429375180316,Bentley,43.77824084141985,-79.34353859382264,Luggage Store
1090,M2J,"Fairview, Henry Farm, Oriole",43.7777585,-79.34429375180316,GNC,43.77843789497575,-79.344162940979,Supplement Shop
1091,M2J,"Fairview, Henry Farm, Oriole",43.7777585,-79.34429375180316,Polo Ralph Lauren @ The Bay Fairview,43.777741992781316,-79.34306745771201,Men's Store
1092,M2J,"Fairview, Henry Farm, Oriole",43.7777585,-79.34429375180316,Tonyc Salon & Spa,43.778299876471415,-79.34318324796638,Spa
1093,M2J,"Fairview, Henry Farm, Oriole",43.7777585,-79.34429375180316,Gateway Newstand (Fairview),43.77837592341407,-79.34480667114258,Convenience Store
1094,M2J,"Fairview, Henry Farm, Oriole",43.7777585,-79.34429375180316,Aéropostale,43.77828083022019,-79.34342473513604,Clothing Store
1095,M2J,"Fairview, Henry Farm, Oriole",43.7777585,-79.34429375180316,Little Burgandy,43.776128164003495,-79.34318654842812,Shoe Store
1096,M2J,"Fairview, Henry Farm, Oriole",43.7777585,-79.34429375180316,BCBG Max Azria,43.77696607091188,-79.34701924857568,Boutique
1097,M2J,"Fairview, Henry Farm, Oriole",43.7777585,-79.34429375180316,Garage Clothing,43.77695171853015,-79.34700906250485,Clothing Store
1098,M2J,"Fairview, Henry Farm, Oriole",43.7777585,-79.34429375180316,Ardene,43.77688620262047,-79.34717998514216,Women's Store
1099,M2J,"Fairview, Henry Farm, Oriole",43.7777585,-79.34429375180316,TTC Subway Line 4 - Sheppard Line,43.775668760467525,-79.34561133392964,Metro Station
1100,M2J,"Fairview, Henry Farm, Oriole",43.7777585,-79.34429375180316,Don Mills Station Bus Terminal,43.77592896385145,-79.3469536135742,Bus Station
1101,M2J,"Fairview, Henry Farm, Oriole",43.7777585,-79.34429375180316,Circle K,43.7754422,-79.3478394,Convenience Store
1102,M2J,"Fairview, Henry Farm, Oriole",43.7777585,-79.34429375180316,Michel's Baguette,43.77432584600824,-79.34668494032192,Bakery
1103,M2J,"Fairview, Henry Farm, Oriole",43.7777585,-79.34429375180316,Muirhead Park,43.7799190409763,-79.33920101289068,Baseball Field
1104,M3J,"Northwood Park, York University",43.7541351,-79.50448,Sentinel Park,43.75539510389479,-79.5000823910654,Baseball Field
1105,M3J,"Northwood Park, York University",43.7541351,-79.50448,Derrydowns Park,43.7574568524475,-79.50591087341309,Park
1106,M3J,"Northwood Park, York University",43.7541351,-79.50448,Pita Land,43.75669354459755,-79.50875284935687,Middle Eastern Restaurant
1107,M3J,"Northwood Park, York University",43.7541351,-79.50448,Topcliff Park,43.751908197446454,-79.50942993164062,Park
1108,M4J,"East Toronto, Broadview North (Old East York)",43.6534817,-79.38393470000001,Downtown Toronto,43.65323167517444,-79.38529600606677,Neighborhood
1109,M4J,"East Toronto, Broadview North (Old East York)",43.6534817,-79.38393470000001,Nathan Phillips Square,43.65227047322295,-79.38351631164551,Plaza
1110,M4J,"East Toronto, Broadview North (Old East York)",43.6534817,-79.38393470000001,Japango,43.65526771691681,-79.38516506734886,Sushi Restaurant
1111,M4J,"East Toronto, Broadview North (Old East York)",43.6534817,-79.38393470000001,Poke Guys,43.65489527525682,-79.38505238381624,Poke Place
1112,M4J,"East Toronto, Broadview North (Old East York)",43.6534817,-79.38393470000001,Eggspectation Bell Trinity Square,43.65314383888587,-79.38198016678167,Breakfast Spot
1113,M4J,"East Toronto, Broadview North (Old East York)",43.6534817,-79.38393470000001,Indigo,43.65351471121164,-79.38069591056922,Bookstore
1114,M4J,"East Toronto, Broadview North (Old East York)",43.6534817,-79.38393470000001,Chatime 日出茶太,43.65554164147378,-79.38468427043244,Bubble Tea Shop
1115,M4J,"East Toronto, Broadview North (Old East York)",43.6534817,-79.38393470000001,Old City Hall,43.652008800876125,-79.3817442232328,Monument / Landmark
1116,M4J,"East Toronto, Broadview North (Old East York)",43.6534817,-79.38393470000001,CF Toronto Eaton Centre,43.654540112988535,-79.38067738352993,Shopping Mall
1117,M4J,"East Toronto, Broadview North (Old East York)",43.6534817,-79.38393470000001,Textile Museum of Canada,43.65439630500274,-79.38650010906946,Art Museum
1118,M4J,"East Toronto, Broadview North (Old East York)",43.6534817,-79.38393470000001,LUSH,43.653557,-79.3804,Cosmetics Shop
1119,M4J,"East Toronto, Broadview North (Old East York)",43.6534817,-79.38393470000001,GoodLife Fitness Toronto Bell Trinity Centre,43.653436,-79.382314,Gym
1120,M4J,"East Toronto, Broadview North (Old East York)",43.6534817,-79.38393470000001,Bell Trinity Square,43.65347479872822,-79.38246987630343,Office
1121,M4J,"East Toronto, Broadview North (Old East York)",43.6534817,-79.38393470000001,M Square Coffee Co,43.65121797253777,-79.38355459932247,Coffee Shop
1122,M4J,"East Toronto, Broadview North (Old East York)",43.6534817,-79.38393470000001,Crepe Delicious,43.654536488277245,-79.38088885547485,Fast Food Restaurant
1123,M4J,"East Toronto, Broadview North (Old East York)",43.6534817,-79.38393470000001,SEPHORA,43.6535272,-79.3801543,Cosmetics Shop
1124,M4J,"East Toronto, Broadview North (Old East York)",43.6534817,-79.38393470000001,UNIQLO ユニクロ,43.65591027779457,-79.38064099181345,Clothing Store
1125,M4J,"East Toronto, Broadview North (Old East York)",43.6534817,-79.38393470000001,Nordstrom,43.655041,-79.3809665,Clothing Store
1126,M4J,"East Toronto, Broadview North (Old East York)",43.6534817,-79.38393470000001,Four Seasons Centre for the Performing Arts,43.650592,-79.385806,Concert Hall
1127,M4J,"East Toronto, Broadview North (Old East York)",43.6534817,-79.38393470000001,Danish Pastry House,43.654574,-79.38074,Bakery
1128,M4J,"East Toronto, Broadview North (Old East York)",43.6534817,-79.38393470000001,Roots,43.65361341708363,-79.38024401664734,Clothing Store
1129,M4J,"East Toronto, Broadview North (Old East York)",43.6534817,-79.38393470000001,MUJI,43.656024,-79.383284,Miscellaneous Shop
1130,M4J,"East Toronto, Broadview North (Old East York)",43.6534817,-79.38393470000001,DoubleTree by Hilton,43.6546083,-79.3859415,Hotel
1131,M4J,"East Toronto, Broadview North (Old East York)",43.6534817,-79.38393470000001,Trattoria Mercatto,43.65445314470199,-79.3809741075674,Italian Restaurant
1132,M4J,"East Toronto, Broadview North (Old East York)",43.6534817,-79.38393470000001,Apple Eaton Centre,43.6529455,-79.3806448,Electronics Store
1133,M4J,"East Toronto, Broadview North (Old East York)",43.6534817,-79.38393470000001,The Keg Steakhouse + Bar - York Street,43.64998659318569,-79.38410336664538,Restaurant
1134,M4J,"East Toronto, Broadview North (Old East York)",43.6534817,-79.38393470000001,Hudson's Bay,43.652039815876805,-79.38039146122816,Department Store
1135,M4J,"East Toronto, Broadview North (Old East York)",43.6534817,-79.38393470000001,Ed Mirvish Theatre,43.655101567321054,-79.37976762131545,Theater
1136,M4J,"East Toronto, Broadview North (Old East York)",43.6534817,-79.38393470000001,Red Lobster,43.656328,-79.383621,Seafood Restaurant
1137,M4J,"East Toronto, Broadview North (Old East York)",43.6534817,-79.38393470000001,Bulldog On The Block,43.65065218852629,-79.38414092873634,Coffee Shop
1138,M4J,"East Toronto, Broadview North (Old East York)",43.6534817,-79.38393470000001,John & Sons Oyster House,43.65065642537144,-79.38161285228475,Seafood Restaurant
1139,M4J,"East Toronto, Broadview North (Old East York)",43.6534817,-79.38393470000001,Rosalinda,43.650252483069295,-79.38515575620075,Vegetarian / Vegan Restaurant
1140,M4J,"East Toronto, Broadview North (Old East York)",43.6534817,-79.38393470000001,Richmond Station,43.65156872562108,-79.37926594000328,American Restaurant
1141,M4J,"East Toronto, Broadview North (Old East York)",43.6534817,-79.38393470000001,Elgin And Winter Garden Theatres,43.653393796019586,-79.3785073962175,Theater
1142,M4J,"East Toronto, Broadview North (Old East York)",43.6534817,-79.38393470000001,HomeSense,43.6530533,-79.3794496,Furniture / Home Store
1143,M4J,"East Toronto, Broadview North (Old East York)",43.6534817,-79.38393470000001,Yonge-Dundas Square,43.65605389742188,-79.38049504264389,Plaza
1144,M4J,"East Toronto, Broadview North (Old East York)",43.6534817,-79.38393470000001,Assembly Chef's Hall,43.650578865093934,-79.3834119303614,Food Court
1145,M4J,"East Toronto, Broadview North (Old East York)",43.6534817,-79.38393470000001,Samsung Experience Store (Eaton Centre),43.65564777812532,-79.3810108074576,Electronics Store
